rowId,1,2,5,label
82,3.741799731,3.630833094,3.704836746,0
111,3.75095747,3.783126467,3.85115306,0
149,3.752783531,3.785247993,3.722844908,0
327,3.585719527,3.702008274,3.633929609,0
356,3.737276587,3.685505671,3.792063779,0
632,3.566448153,3.605498087,3.761675006,0
712,3.641510405,3.628113413,3.666006647,0
1086,3.648870373,3.599973026,3.618735222,0
1169,3.734860699,3.700638814,3.583844409,0
1179,3.626874483,3.851653676,3.731848989,0
1321,3.628728835,3.654792519,3.673322463,0
1337,3.649853703,3.638133381,3.676698993,0
1485,3.807226724,3.731732373,3.726784193,0
1636,3.595551965,3.695725025,3.682889299,1
1674,3.727949959,3.861114841,3.716091847,1
1690,3.650837033,3.621777694,3.633929609,1
1725,3.801523927,3.695586854,3.793752045,1
1751,3.619149302,3.832650016,3.660379097,1
1763,3.642100231,3.636520812,3.665443892,1
1805,3.615300857,3.595796436,3.623237263,1
1853,3.641482114,3.605229617,3.673885218,1
1889,3.76494784,3.689050876,3.818513267,1
1908,3.763711606,3.773724767,3.637306139,1
1909,3.717274789,3.607123774,3.74985715,1
1914,3.688592772,3.772224133,3.771241842,1
1915,3.673085828,3.739820581,3.699209195,1
1929,3.698059998,3.598367452,3.590034715,1
1931,3.665585261,3.564466763,3.622674508,1
1932,3.698818714,3.69335864,3.623237263,1
1968,3.616199313,3.763821107,3.79994235,1
1993,3.581477578,3.743464603,3.727346948,1
1994,3.591955568,3.594336903,3.652500526,1
2008,3.810288163,3.574780562,3.765051537,1
2016,3.67544599,3.746529709,3.727346948,1
2032,3.767981845,3.750126509,3.584969919,1
2034,3.692160878,3.705462531,3.749294395,1
2092,3.733736772,3.694699242,3.611419407,1
2099,3.656174617,3.566474605,3.689079604,1
2191,3.668001148,3.70702438,3.684014809,1
2196,3.738372223,3.716991004,3.69977195,1
2208,3.725337749,3.771144131,3.606354611,1
2227,3.724242112,3.652181275,3.781934188,1
2315,3.636032222,3.581689076,3.668820422,1
2323,3.725140568,3.722801151,3.689079604,1
2354,3.829363213,3.839812134,3.581593389,1
2417,3.841358633,3.86389049,3.718905622,1
2421,3.682524763,3.831533286,3.840460714,1
2426,3.777504796,3.77213406,3.798254085,1
2437,3.663815782,3.709037468,3.730723478,1
2497,3.837116685,3.72311597,3.629990324,1
2534,3.659320929,3.725234872,3.627176548,1
2570,3.703313567,3.782874613,3.85227857,1
2572,3.705870052,3.799068518,3.581593389,1
2683,3.76542536,3.776459314,3.699209195,1
2688,3.666400559,3.798792178,3.568650022,1
2712,3.56883575,3.770677151,3.791501024,1
2722,3.597658365,3.594820499,3.742541335,1
2735,3.578021779,3.610795781,3.654751546,1
2811,3.771408496,3.83274796,3.761112251,1
2920,3.614542142,3.840242385,3.59172298,1
2925,3.741940329,3.637088359,3.672196953,1
2956,3.82239589,3.79769731,3.716654602,1
3033,3.633448303,3.617330885,3.727909703,1
3093,3.713314037,3.844770522,3.627176548,1
3140,3.80301221,3.778689278,3.673885218,1
3156,3.759750854,3.604723285,3.758861231,1
3191,3.773487462,3.648845075,3.806132656,1
3223,3.712134385,3.595113455,3.649123995,1
3235,3.617407257,3.780905249,3.64856124,1
3241,3.729860036,3.678999426,3.758298476,1
3267,3.704746125,3.829541185,3.712715317,1
3273,3.856640106,3.806663511,3.836521429,1
3283,3.590410703,3.759290346,3.59172298,1
3326,3.714746595,3.676661025,3.834270409,1
3377,3.569145237,3.595919739,3.704836746,1
3437,3.648084224,3.743758433,3.647998485,1
3450,3.782252554,3.692759611,3.844962755,1
3498,3.80761937,3.857389491,3.802756126,1
3516,3.770818669,3.581336654,3.713840827,1
3596,3.84604981,3.724950661,3.854529591,1
3639,3.732191907,3.716420833,3.834833164,1
3658,3.626452689,3.614710896,3.571463798,1
3688,3.613671119,3.579280715,3.574277573,1
3691,3.765593391,3.826962298,3.681201034,1
3807,3.670192422,3.701794023,3.826954593,1
