rowId,2,5,label
1684,2.774160786,2.92936028,1
1713,2.888984655,2.845509776,1
1815,2.916992119,2.858453143,1
1826,2.8304162,2.894469466,1
1847,2.925121428,2.826938859,1
1861,2.78202075,2.851137327,1
1864,2.882328871,2.898971507,1
1921,2.778975757,2.778541925,1
2059,2.794868837,2.799363862,1
2129,2.802613368,2.774602639,1
2135,2.841996268,2.88040059,1
2140,2.93217161,2.941178136,1
2188,2.762747746,2.753780702,1
2195,2.795077841,2.844384266,1
2302,2.776247332,2.874773039,1
2327,2.85372675,2.745902131,1
2343,2.768795756,2.760533763,1
2404,2.890386471,2.883214365,1
2460,2.864283658,2.919793444,1
2509,2.80976674,2.905161812,1
2515,2.935007599,2.746464887,1
2531,2.939512999,2.816809268,1
2544,2.792218241,2.942303646,1
2545,2.813827897,2.861266918,1
2547,2.758572905,2.945680176,1
2567,2.943182382,2.924295484,1
2613,2.774065466,2.876461304,1
2614,2.843750506,2.892781201,1
2624,2.943699209,2.813995493,1
2652,2.770664553,2.767286824,1
2664,2.855635773,2.776290904,1
2769,2.927403861,2.804991412,1
2791,2.808419143,2.915291403,1
2797,2.772493123,2.862392428,1
2800,2.82968075,2.916979668,1
2847,2.820961156,2.772914374,1
2855,2.876415533,2.777416415,1
2946,2.878416378,2.918105178,1
2969,2.821779684,2.802177637,1
2981,2.90368055,2.83481743,1
3017,2.840938129,2.807805188,1
3028,2.855018379,2.945680176,1
3070,2.864526768,2.826938859,1
3148,2.880372624,2.762222028,1
3159,2.762306126,2.841007736,1
3177,2.839001122,2.807805188,1
3183,2.910854036,2.78248121,1
3234,2.824850912,2.933299565,1
3300,2.923409166,2.901222527,1
3303,2.815990524,2.907975587,1
3304,2.823783153,2.923732729,1
3306,2.91405294,2.77910468,1
3322,2.935958175,2.857327632,1
3325,2.777027382,2.793736311,1
3328,2.808619402,2.762222028,1
3334,2.851552754,2.803303147,1
3382,2.909864982,2.761096518,1
3525,2.871684513,2.853388347,1
3619,2.831621255,2.917542423,1
3626,2.908797223,2.940052626,1
3637,2.931950363,2.778541925,1
3689,2.86686167,2.917542423,1
3705,2.934189071,2.824125084,1
3771,2.839110433,2.747027642,1
