rowId,4,label
53,5.468883035,0
67,5.389077604,0
86,5.449132816,0
95,5.388381852,0
99,5.386540826,0
129,5.439415181,0
202,5.451635236,0
222,5.445685547,0
329,5.47710609,0
414,5.411960143,0
438,5.39503302,0
450,5.474119793,0
452,5.435867701,0
471,5.386552279,0
593,5.426748471,0
604,5.404475789,0
612,5.454077529,0
621,5.40526889,0
627,5.411235759,0
701,5.424589633,0
708,5.439744447,0
721,5.400725023,0
744,5.430768376,0
750,5.386970304,0
817,5.389779084,0
819,5.396017954,0
824,5.416721612,0
829,5.476562086,0
868,5.444336989,0
898,5.399820258,0
906,5.481397998,0
922,5.420941941,0
998,5.394743839,0
1027,5.415496171,0
1042,5.396000775,0
1214,5.457659368,0
1232,5.471897965,0
1243,5.46387247,0
1259,5.42369632,0
1288,5.41227223,0
1314,5.480467464,0
1322,5.433299428,0
1330,5.394520511,0
1420,5.395740226,0
1514,5.426373394,0
1525,5.415960006,0
1543,5.427853658,0
1560,5.487694132,0
1564,5.444039218,0
1565,5.445914601,0
1585,5.459065189,0
1600,5.469203712,0
1610,5.392103986,0
1622,5.40621374,0
1629,5.450143519,0
1689,5.472782687,1
2021,5.387376875,1
2525,5.405288933,1
2826,5.480982836,1
3240,5.391021704,1
3457,5.456820456,1
3479,5.386910177,1
3704,5.445284702,1
3863,5.468883035,0
3877,5.389077604,0
3896,5.449132816,0
3905,5.388381852,0
3909,5.386540826,0
3939,5.439415181,0
4012,5.451635236,0
4032,5.445685547,0
4139,5.47710609,0
4224,5.411960143,0
4248,5.39503302,0
4260,5.474119793,0
4262,5.435867701,0
4281,5.386552279,0
4403,5.426748471,0
4414,5.404475789,0
4422,5.454077529,0
4431,5.40526889,0
4437,5.411235759,0
4511,5.424589633,0
4518,5.439744447,0
4531,5.400725023,0
4554,5.430768376,0
4560,5.386970304,0
4627,5.389779084,0
4629,5.396017954,0
4634,5.416721612,0
4639,5.476562086,0
4678,5.444336989,0
4708,5.399820258,0
4716,5.481397998,0
4732,5.420941941,0
4808,5.394743839,0
4837,5.415496171,0
4852,5.396000775,0
5024,5.457659368,0
5042,5.471897965,0
5053,5.46387247,0
5069,5.42369632,0
5098,5.41227223,0
5124,5.480467464,0
5132,5.433299428,0
5140,5.394520511,0
5230,5.395740226,0
5324,5.426373394,0
5335,5.415960006,0
5353,5.427853658,0
5374,5.444039218,0
5375,5.445914601,0
5395,5.459065189,0
5410,5.469203712,0
5420,5.392103986,0
5432,5.40621374,0
5439,5.450143519,0
5499,5.472782687,1
5831,5.387376875,1
6335,5.405288933,1
6636,5.480982836,1
7050,5.391021704,1
7267,5.456820456,1
7289,5.386910177,1
7514,5.445284702,1
7673,5.468883035,0
7687,5.389077604,0
7706,5.449132816,0
7715,5.388381852,0
7719,5.386540826,0
7749,5.439415181,0
7822,5.451635236,0
7842,5.445685547,0
7949,5.47710609,0
8034,5.411960143,0
8058,5.39503302,0
8070,5.474119793,0
8072,5.435867701,0
8091,5.386552279,0
8213,5.426748471,0
8224,5.404475789,0
8232,5.454077529,0
8241,5.40526889,0
8247,5.411235759,0
8321,5.424589633,0
8328,5.439744447,0
8341,5.400725023,0
8364,5.430768376,0
8370,5.386970304,0
8437,5.389779084,0
8439,5.396017954,0
8444,5.416721612,0
8449,5.476562086,0
8488,5.444336989,0
8518,5.399820258,0
8526,5.481397998,0
8542,5.420941941,0
8618,5.394743839,0
8647,5.415496171,0
8662,5.396000775,0
8834,5.457659368,0
8852,5.471897965,0
8863,5.46387247,0
8879,5.42369632,0
8908,5.41227223,0
8934,5.480467464,0
8942,5.433299428,0
8950,5.394520511,0
9040,5.395740226,0
9134,5.426373394,0
9145,5.415960006,0
9163,5.427853658,0
9184,5.444039218,0
9185,5.445914601,0
9205,5.459065189,0
9220,5.469203712,0
9230,5.392103986,0
9242,5.40621374,0
9249,5.450143519,0
9309,5.472782687,1
9641,5.387376875,1
10145,5.405288933,1
10446,5.480982836,1
10860,5.391021704,1
11077,5.456820456,1
11099,5.386910177,1
11324,5.445284702,1
11483,5.468883035,0
11497,5.389077604,0
11516,5.449132816,0
11525,5.388381852,0
11529,5.386540826,0
11559,5.439415181,0
11632,5.451635236,0
11652,5.445685547,0
11759,5.47710609,0
11844,5.411960143,0
11868,5.39503302,0
11880,5.474119793,0
11882,5.435867701,0
11901,5.386552279,0
12023,5.426748471,0
12034,5.404475789,0
12042,5.454077529,0
12051,5.40526889,0
12057,5.411235759,0
12131,5.424589633,0
12138,5.439744447,0
12151,5.400725023,0
12174,5.430768376,0
12180,5.386970304,0
12247,5.389779084,0
12249,5.396017954,0
12254,5.416721612,0
12259,5.476562086,0
12298,5.444336989,0
12328,5.399820258,0
12336,5.481397998,0
12352,5.420941941,0
12428,5.394743839,0
12457,5.415496171,0
12472,5.396000775,0
12644,5.457659368,0
12662,5.471897965,0
12673,5.46387247,0
12689,5.42369632,0
12718,5.41227223,0
12744,5.480467464,0
